group,traj,frame,particle,label
1,9,100,290,1
1,2,100,806,1
2,1,100,388,1
1,8,100,826,1
2,9,100,359,1
1,6,100,249,1
1,5,100,73,1
1,9,100,134,1
2,7,100,531,1
2,9,100,472,1
1,3,100,74,1
1,7,100,788,1
2,6,100,698,1
1,6,100,90,1
2,8,100,3,1
2,9,100,732,1
2,5,100,857,1
2,7,100,117,1
2,1,100,243,1
2,9,100,793,1
1,4,100,772,1
2,7,100,61,1
2,6,100,143,1
1,2,100,828,1
2,9,100,29,1
1,6,100,604,1
2,5,100,374,1
2,8,100,194,1
1,9,100,796,1
2,9,100,805,1
1,9,100,838,1
2,9,100,697,1
1,4,100,631,1
1,4,100,635,1
1,6,100,466,1
1,4,100,586,1
1,4,100,535,1
1,8,100,275,1
1,5,100,62,1
1,3,100,301,1
1,9,100,146,1
1,9,100,622,1
2,9,100,290,1
1,3,100,92,1
1,2,100,793,1
2,9,100,616,1
1,7,100,697,1
1,8,100,90,1
2,5,100,230,1
1,2,100,225,1
1,8,100,331,1
2,7,100,143,1
2,9,100,138,1
1,4,100,270,1
2,5,100,341,1
1,2,100,816,1
2,5,100,773,1
2,5,100,438,1
2,2,100,785,1
1,3,100,120,1
1,3,100,637,1
1,9,100,210,1
1,9,100,318,1
1,5,100,578,1
1,6,100,728,1
2,8,100,595,1
2,4,100,647,1
1,7,100,807,1
1,6,100,766,1
1,3,100,388,1
2,5,100,824,1
2,5,100,219,1
1,7,100,736,1
2,9,100,571,1
1,9,100,573,1
2,4,100,185,1
1,9,100,270,1
1,5,100,493,1
1,7,100,711,1
1,5,100,295,1
1,1,100,364,1
1,3,100,598,1
2,1,100,2,1
2,7,100,794,1
2,3,100,464,1
2,8,100,219,1
2,7,100,478,1
2,2,100,364,1
1,0,100,712,1
2,6,100,135,1
1,3,100,272,1
1,8,100,212,1
2,7,100,405,1
2,6,100,188,1
2,8,100,337,1
1,6,100,145,1
1,5,100,626,1
2,0,100,298,1
2,2,100,612,1
1,4,100,731,1
1,5,100,741,1
2,8,100,450,1
2,7,100,747,1
2,0,100,19,1
2,9,100,309,1
2,8,100,150,1
2,7,100,25,1
1,8,100,183,1
2,8,100,833,1
1,2,100,771,1
1,4,100,254,1
2,7,100,770,1
2,9,100,499,1
2,4,100,394,1
2,7,100,93,1
1,5,100,712,1
1,8,100,368,1
2,8,100,541,1
2,7,100,540,1
2,8,100,151,1
2,9,100,573,1
2,8,100,210,1
1,3,100,592,1
1,6,100,711,1
1,7,100,414,1
1,2,100,253,1
2,8,100,842,1
1,8,100,52,1
2,7,100,504,1
2,9,100,88,1
1,9,100,432,1
1,4,100,774,1
1,9,100,541,1
2,4,100,112,1
2,8,100,278,1
2,5,100,429,1
1,8,100,28,1
1,5,100,555,1
2,7,100,610,1
2,6,100,613,1
1,8,100,309,1
2,9,100,90,1
1,3,100,543,1
2,8,100,361,1
1,6,100,456,1
2,6,100,483,1
2,9,100,3,1
2,5,100,348,1
2,5,100,833,1
2,5,100,245,1
2,4,100,87,1
1,3,100,173,1
1,7,100,626,1
1,6,100,847,1
1,9,100,205,1
1,6,100,815,1
2,6,100,177,1
2,4,100,400,1
1,8,100,18,1
2,7,100,67,1
1,5,100,840,1
2,9,100,175,1
1,4,100,152,1
2,8,100,178,1
2,5,100,354,1
2,3,100,443,1
1,6,100,16,1
2,7,100,518,1
1,9,100,350,1
2,7,100,250,1
2,4,100,802,1
1,3,100,146,1
2,9,100,809,1
1,9,100,84,1
1,7,100,148,1
2,7,100,576,1
1,7,100,545,1
2,8,100,768,1
2,3,100,323,1
1,3,100,89,1
1,8,100,334,1
1,5,100,357,1
1,7,100,461,1
2,7,100,810,1
2,7,100,698,1
2,7,100,166,1
2,6,100,259,1
2,7,100,491,1
2,6,100,560,1
2,0,100,840,1
2,6,100,558,1
1,3,100,570,1
1,7,100,74,1
2,9,100,736,1
2,1,100,452,1
2,8,100,493,1
2,7,100,182,1
1,8,100,74,1
2,5,100,708,1
1,5,100,662,1
2,6,100,685,1
1,8,100,816,1
2,7,100,425,1
1,8,100,435,1
2,7,100,3,1
1,8,100,833,1
2,9,100,393,1
1,5,100,575,1
1,9,100,550,1
2,8,100,8,1
1,9,100,306,1
1,5,100,425,1
1,3,100,844,1
1,8,100,582,1
2,1,100,400,1
1,7,100,186,1
2,2,100,540,1
1,9,100,795,1
1,4,100,797,1
2,9,100,857,1
2,4,100,29,1
2,7,100,677,1
1,5,100,284,1
1,6,100,40,1
1,9,100,496,1
2,5,100,93,1
1,6,100,64,1
2,5,100,636,1
2,1,100,409,1
1,6,100,304,1
2,6,100,104,1
2,7,100,296,1
1,6,100,773,1
1,9,100,220,1
2,4,100,691,1
2,9,100,387,1
1,9,100,626,1
1,9,100,308,1
1,5,100,561,1
2,6,100,349,1
1,8,100,522,1
1,7,100,13,1
2,7,100,469,1
2,6,100,366,1
1,8,100,189,1
2,7,100,183,1
2,5,100,755,1
1,5,100,542,1
2,7,100,814,1
1,4,100,546,1
2,9,100,617,1
2,6,100,65,1
1,8,100,711,1
2,8,100,100,1
1,4,100,169,1
2,6,100,718,1
2,3,100,292,1
1,9,100,800,1
2,8,100,408,1
1,5,100,756,1
1,7,100,246,1
2,3,100,497,1
1,9,100,511,1
2,1,100,428,1
2,1,100,56,1
2,3,100,768,1
1,4,100,516,1
2,2,100,248,1
1,9,100,522,1
1,3,100,501,1
2,2,100,172,1
2,2,100,752,1
2,3,100,485,1
1,4,100,75,1
2,6,100,172,1
2,4,100,158,1
1,6,100,355,1
2,9,100,252,1
1,9,100,361,1
2,7,100,299,1
2,8,100,686,1
1,6,100,28,1
1,6,100,141,1
2,3,100,330,1
1,8,100,254,1
2,8,100,836,1
1,4,100,817,1
1,3,100,51,1
2,8,100,826,1
1,7,100,533,1
1,1,100,370,1
2,7,100,126,1
1,4,100,201,1
1,7,100,671,1
2,6,100,211,1
2,4,100,1,1
2,4,100,404,1
1,4,100,699,1
1,5,100,607,1
1,5,100,291,1
1,4,100,304,1
2,4,100,208,1
2,9,100,196,1
1,9,100,594,1
1,3,100,760,1
1,5,100,48,1
2,8,100,236,1
1,4,100,670,1
1,1,100,564,1
2,8,100,787,1
1,1,100,689,1
2,4,100,109,1
1,3,100,209,1
1,8,100,207,1
1,7,100,199,1
2,9,100,283,1
2,2,100,110,1
2,7,100,185,1
1,9,100,675,1
2,8,100,774,1
1,7,100,773,1
2,5,100,696,1
2,7,100,571,1
2,0,100,104,1
2,4,100,287,1
1,8,100,27,1
2,5,100,793,1
2,1,100,584,1
1,2,100,693,1
2,4,100,142,1
1,5,100,829,1
2,4,100,57,1
2,6,100,107,1
2,8,100,478,1
2,5,100,729,1
2,6,100,57,1
2,8,100,570,1
2,5,100,7,1
1,7,100,104,1
1,8,100,408,1
2,9,100,154,1
1,6,100,600,1
2,4,100,61,1
1,9,100,408,1
2,7,100,843,1
2,6,100,264,1
1,0,100,11,1
2,6,100,713,1
2,1,100,48,1
2,3,100,677,1
1,3,100,817,1
1,9,100,403,1
1,7,100,792,1
1,8,100,285,1
1,8,100,645,1
2,4,100,532,1
2,4,100,331,1
2,2,100,803,1
1,6,100,722,1
1,5,100,206,1
2,7,100,184,1
1,8,100,627,1
2,9,100,456,1
1,9,100,45,1
1,4,100,344,1
1,8,100,186,1
1,7,100,185,1
1,9,100,498,1
1,7,100,816,1
2,5,100,534,1
2,7,100,430,1
1,9,100,814,1
2,4,100,476,1
2,4,100,60,1
2,9,100,493,1
1,6,100,771,1
2,6,100,253,1
2,9,100,439,1
1,6,100,218,1
1,7,100,749,1
2,8,100,199,1
2,6,100,519,1
2,5,100,549,1
1,4,100,662,1
2,3,100,817,1
1,9,100,512,1
2,4,100,727,1
2,3,100,432,1
2,4,100,239,1
1,3,100,83,1
1,4,100,185,1
1,3,100,725,1
1,8,100,424,1
2,0,100,223,1
1,6,100,369,1
2,7,100,789,1
2,9,100,127,1
2,4,100,163,1
1,5,100,634,1
2,4,100,69,1
2,7,100,186,1
2,6,100,639,1
1,9,100,380,1
1,7,100,236,1
2,8,100,756,1
2,4,100,388,1
2,4,100,124,1
2,7,100,700,1
1,4,100,584,1
1,5,100,101,1
1,4,100,491,1
1,8,100,143,1
1,4,100,512,1
1,1,100,740,1
2,7,100,686,1
2,6,100,401,1
2,8,100,392,1
1,5,100,281,1
1,5,100,59,1
1,6,100,595,1
1,9,100,429,1
1,7,100,218,1
1,3,100,516,1
1,9,100,240,1
1,3,100,5,1
2,7,100,650,1
1,6,100,572,1
2,5,100,679,1
1,0,100,320,1
2,7,100,477,1
2,8,100,158,1
1,5,100,244,1
1,9,100,281,1
1,8,100,78,1
2,5,100,832,1
1,3,100,77,1
1,8,100,293,1
2,8,100,233,1
2,5,100,513,1
1,6,100,513,1
1,5,100,652,1
2,9,100,818,1
2,5,100,783,1
2,7,100,110,1
2,8,100,661,1
1,7,100,17,1
2,1,100,455,1
2,8,100,327,1
2,8,100,625,1
2,7,100,545,1
1,9,100,150,1
2,8,100,535,1
2,7,100,533,1
2,8,100,240,1
1,8,100,784,1
2,6,100,586,1
2,6,100,323,1
1,0,100,173,1
1,8,100,229,1
1,8,100,114,1
2,8,100,75,1
1,5,100,750,1
1,3,100,625,1
2,5,100,273,1
1,8,100,168,1
1,7,100,348,1
1,7,100,379,1
2,7,100,66,1
1,6,100,425,1
1,9,100,148,1
1,8,100,652,1
1,7,100,735,1
2,7,100,102,1
2,4,100,95,1
2,7,100,26,1
2,5,100,658,1
2,6,100,239,1
1,5,100,182,1
1,4,100,63,1
1,9,100,619,1
1,9,100,138,1
2,8,100,816,1
1,7,100,208,1
1,6,100,473,1
1,8,100,300,1
1,5,100,799,1
2,5,100,56,1
2,4,100,86,1
2,9,100,343,1
2,3,100,838,1
1,6,100,142,1
1,8,100,570,1
2,5,100,627,1
1,4,100,520,1
1,6,100,262,1
1,6,100,10,1
2,4,100,450,1
2,7,100,781,1
2,7,100,750,1
1,9,100,257,1
2,4,100,51,1
2,8,100,585,1
2,2,100,763,1
1,5,100,57,1
1,6,100,395,1
2,5,100,601,1
2,9,100,350,1
1,9,100,494,1
2,7,100,200,1
1,5,100,390,1
1,7,100,656,1
2,8,100,221,1
2,9,100,253,1
2,6,100,677,1
2,8,100,288,1
1,6,100,797,1
1,7,100,812,1
1,8,100,672,1
2,5,100,241,1
2,7,100,275,1
1,8,100,770,1
1,8,100,800,1
1,9,100,639,1
2,6,100,142,1
1,6,100,387,1
2,8,100,388,1
2,1,100,378,1
2,8,100,427,1
1,2,100,458,1
2,9,100,71,1
1,9,100,641,1
2,4,100,418,1
2,9,100,396,1
2,5,100,576,1
2,4,100,634,1
2,5,100,19,1
2,8,100,647,1
1,9,100,269,1
2,5,100,204,1
2,4,100,838,1
2,4,100,775,1
2,5,100,821,1
2,7,100,387,1
2,8,100,311,1
2,2,100,859,1
1,3,100,131,1
2,6,100,760,1
2,7,100,391,1
2,5,100,369,1
2,9,100,14,1
2,3,100,628,1
2,3,100,663,1
2,8,100,386,1
2,4,100,800,1
1,6,100,377,1
1,4,100,594,1
2,9,100,440,1
1,9,100,687,1
1,3,100,556,1
1,6,100,325,1
2,9,100,693,1
2,2,100,480,1
2,9,100,443,1
1,8,100,333,1
2,8,100,695,1
2,8,100,739,1
2,9,100,782,1
2,8,100,272,1
1,3,100,49,1
1,6,100,479,1
2,8,100,139,1
1,5,100,494,1
2,9,100,660,1
2,7,100,261,1
1,8,100,518,1
1,8,100,737,1
2,9,100,728,1
1,6,100,646,1
1,7,100,281,1
1,7,100,259,1
1,8,100,220,1
2,7,100,325,1
2,8,100,848,1
2,7,100,731,1
2,8,100,77,1
2,7,100,337,1
2,5,100,484,1
1,7,100,196,1
1,6,100,558,1
2,6,100,826,1
2,9,100,30,1
2,1,100,114,1
1,5,100,462,1
1,9,100,820,1
2,7,100,239,1
2,4,100,818,1
1,7,100,276,1
2,2,100,245,1
1,3,100,841,1
2,8,100,336,1
2,6,100,496,1
2,9,100,305,1
2,6,100,1,1
1,5,100,322,1
1,5,100,226,1
1,5,100,140,1
1,6,100,138,1
2,1,100,574,1
1,7,100,494,1
2,7,100,286,1
1,4,100,248,1
1,5,100,660,1
1,9,100,191,1
2,7,100,150,1
2,9,100,752,1
2,4,100,480,1
1,7,100,684,1
1,9,100,667,1
2,1,100,651,1
1,5,100,317,1
1,8,100,305,1
2,6,100,632,1
2,5,100,638,1
2,5,100,48,1
1,7,100,489,1
2,8,100,143,1
1,6,100,319,1
1,6,100,731,1
2,4,100,667,1
2,8,100,703,1
1,9,100,805,1
2,1,100,848,1
2,5,100,257,1
2,5,100,237,1
1,1,100,79,1
2,7,100,692,1
1,7,100,496,1
2,2,100,284,1
2,0,100,331,1
2,1,100,592,1
1,7,100,25,1
2,4,100,141,1
1,3,100,444,1
1,5,100,405,1
2,0,100,714,1
2,0,100,428,1
1,5,100,246,1
1,7,100,739,1
2,7,100,593,1
1,0,100,461,1
1,4,100,125,1
2,1,100,253,1
1,6,100,306,1
2,2,100,577,1
2,3,100,313,1
2,5,100,352,1
1,6,100,420,1
2,7,100,563,1
2,9,100,515,1
2,3,100,52,1
2,6,100,412,1
1,4,100,775,1
1,8,100,420,1
2,9,100,246,1
2,7,100,697,1
2,4,100,816,1
2,6,100,767,1
2,5,100,63,1
2,4,100,136,1
1,9,100,42,1
2,5,100,324,1
2,8,100,473,1
1,7,100,171,1
2,8,100,557,1
1,2,100,501,1
1,1,100,706,1
2,7,100,262,1
2,9,100,841,1
1,6,100,255,1
2,1,100,617,1
1,9,100,343,1
1,7,100,472,1
2,5,100,457,1
1,3,100,579,1
2,7,100,31,1
2,4,100,321,1
1,8,100,355,1
1,7,100,593,1
2,7,100,173,1
2,8,100,339,1
2,8,100,547,1
2,7,100,786,1
1,7,100,621,1
2,3,100,741,1
1,8,100,774,1
2,6,100,710,1
1,7,100,745,1
1,9,100,330,1
2,5,100,172,1
2,4,100,338,1
1,6,100,762,1
2,8,100,569,1
2,0,100,22,1
2,1,100,468,1
2,0,100,634,1
2,8,100,262,1
1,3,100,117,1
2,5,100,465,1
2,7,100,663,1
1,2,100,86,1
1,9,100,424,1
2,8,100,674,1
1,9,100,596,1
1,6,100,386,1
2,4,100,580,1
1,3,100,765,1
2,8,100,402,1
1,7,100,838,1
1,9,100,528,1
1,8,100,780,1
1,3,100,220,1
2,7,100,665,1
2,9,100,68,1
1,6,100,612,1
1,7,100,421,1
1,3,100,829,1
2,6,100,90,1
2,4,100,229,1
2,4,100,359,1
1,7,100,230,1
1,9,100,43,1
2,1,100,108,1
1,4,100,773,1
1,5,100,464,1
1,5,100,637,1
1,9,100,33,1
2,3,100,546,1
2,9,100,340,1
1,4,100,438,1
2,8,100,253,1
2,4,100,539,1
1,8,100,306,1
2,8,100,429,1
1,2,100,711,1
2,2,100,672,1
2,2,100,674,1
1,6,100,755,1
2,7,100,74,1
1,6,100,625,1
2,4,100,568,1
1,7,100,652,1
2,4,100,391,1
2,6,100,435,1
1,3,100,788,1
2,9,100,13,1
1,5,100,597,1
2,7,100,418,1
1,8,100,542,1
2,2,100,495,1
2,8,100,499,1
1,3,100,659,1
2,5,100,861,1
2,3,100,284,1
2,9,100,226,1
2,8,100,763,1
2,9,100,306,1
1,8,100,258,1
2,9,100,825,1
2,9,100,863,1
1,2,100,694,1
2,5,100,608,1
1,9,100,740,1
1,5,100,643,1
2,7,100,403,1
2,6,100,448,1
1,8,100,525,1
1,9,100,801,1
1,7,100,6,1
2,2,100,64,1
2,5,100,402,1
1,8,100,25,1
2,7,100,751,1
2,4,100,117,1
1,9,100,711,1
1,3,100,222,1
2,8,100,398,1
1,9,100,376,1
2,7,100,437,1
2,9,100,225,1
1,8,100,358,1
2,5,100,642,1
1,5,100,615,1
1,5,100,121,1
2,6,100,348,1
1,5,100,264,1
2,5,100,505,1
2,7,100,619,1
1,9,100,737,1
1,1,100,795,1
1,8,100,817,1
1,8,100,662,1
2,7,100,695,1
2,6,100,226,1
2,9,100,827,1
1,6,100,821,1
1,5,100,809,1
2,0,100,276,1
2,2,100,146,1
1,4,100,203,1
2,7,100,249,1
2,5,100,176,1
2,6,100,681,1
1,4,100,404,1
1,8,100,772,1
2,2,100,675,1
2,4,100,344,1
1,8,100,814,1
1,0,100,422,1
1,7,100,76,1
2,4,100,788,1
2,9,100,152,1
1,6,100,331,1
2,6,100,199,1
2,2,100,323,1
1,5,100,725,1
1,7,100,602,1
1,1,100,527,1
1,5,100,250,1
2,7,100,580,1
1,8,100,297,1
1,9,100,577,1
2,8,100,759,1
1,4,100,368,1
1,8,100,456,1
1,5,100,746,1
2,6,100,3,1
1,4,100,394,1
2,8,100,851,1
1,4,100,397,1
1,3,100,569,1
2,5,100,376,1
1,5,100,827,1
1,6,100,772,1
1,5,100,370,1
2,4,100,276,1
1,9,100,83,1
2,2,100,636,1
1,8,100,224,1
1,7,100,698,1
1,9,100,155,1
2,5,100,279,1
2,6,100,233,1
1,9,100,507,1
2,8,100,749,1
2,7,100,428,1
2,5,100,706,1
2,8,100,53,1
1,4,100,597,1
1,5,100,107,1
1,6,100,150,1
2,8,100,436,1
2,4,100,760,1
1,9,100,784,1
1,4,100,213,1
2,8,100,780,1
1,6,100,61,1
1,4,100,558,1
2,9,100,73,1
2,6,100,508,1
1,4,100,470,1
2,6,100,266,1
2,5,100,798,1
2,4,100,540,1
2,1,100,418,1
2,3,100,279,1
1,9,100,840,1
2,7,100,21,1
2,6,100,597,1
1,4,100,737,1
1,6,100,97,1
2,6,100,788,1
2,9,100,401,1
1,5,100,166,1
2,6,100,656,1
1,8,100,287,1
1,5,100,753,1
2,2,100,19,1
2,6,100,292,1
1,5,100,401,1
2,4,100,659,1
1,7,100,69,1
2,4,100,487,1
2,8,100,444,1
2,7,100,448,1
1,8,100,694,1
2,8,100,855,1
2,7,100,441,1
2,6,100,553,1
1,8,100,648,1
1,4,100,757,1
2,0,100,743,1
1,9,100,728,1
2,5,100,694,1
2,1,100,665,1
1,7,100,603,1
1,1,100,563,1
2,8,100,136,1
2,6,100,780,1
2,7,100,333,1
2,7,100,529,1
2,7,100,717,1
2,8,100,62,1
2,4,100,613,1
2,7,100,435,1
1,4,100,233,1
1,5,100,297,1
2,4,100,184,1
2,6,100,159,1
2,9,100,677,1
1,5,100,490,1
1,4,100,700,1
1,8,100,390,1
2,5,100,552,1
2,6,100,858,1
2,4,100,522,1
1,8,100,63,1
1,7,100,563,1
1,3,100,712,1
1,5,100,454,1
1,9,100,434,1
1,8,100,257,1
2,7,100,120,1
1,3,100,47,1
2,7,100,444,1
2,5,100,311,1
1,6,100,770,1
2,5,100,570,1
2,5,100,192,1
2,0,100,213,1
2,3,100,228,1
1,7,100,207,1
2,5,100,844,1
2,6,100,446,1
1,9,100,62,1
1,4,100,129,1
2,8,100,465,1
1,1,100,244,1
1,7,100,492,1
2,9,100,59,1
2,1,100,367,1
2,4,100,371,1
1,5,100,386,1
1,8,100,377,1
2,6,100,252,1
1,9,100,176,1
2,8,100,666,1
2,6,100,11,1
2,6,100,4,1
2,9,100,699,1
1,1,100,437,1
2,0,100,447,1
2,7,100,292,1
1,8,100,270,1
1,5,100,486,1
2,5,100,612,1
1,6,100,254,1
2,6,100,157,1
2,6,100,777,1
1,4,100,750,1
1,6,100,723,1
2,4,100,610,1
1,8,100,585,1
2,8,100,773,1
2,4,100,715,1
1,3,100,471,1
2,8,100,42,1
1,8,100,100,1
1,0,100,148,1
1,3,100,793,1
1,5,100,751,1
2,6,100,420,1
2,8,100,685,1
2,5,100,516,1
2,2,100,758,1
1,5,100,611,1
2,5,100,749,1
2,7,100,263,1
1,9,100,268,1
1,5,100,395,1
1,7,100,834,1
2,1,100,131,1
2,5,100,673,1
2,5,100,418,1
2,1,100,827,1
2,7,100,566,1
2,5,100,639,1
2,9,100,17,1
2,8,100,250,1
1,8,100,809,1
1,7,100,256,1
2,6,100,717,1
2,5,100,330,1
1,7,100,177,1
2,6,100,102,1
1,1,100,12,1
2,1,100,820,1
1,7,100,93,1
1,9,100,517,1
2,7,100,771,1
2,4,100,815,1
2,6,100,273,1
2,7,100,231,1
2,4,100,585,1
1,6,100,256,1
2,9,100,628,1
1,2,100,603,1
1,4,100,440,1
1,5,100,51,1
2,5,100,817,1
1,3,100,123,1
2,5,100,555,1
1,4,100,240,1
2,1,100,852,1
2,5,100,632,1
1,7,100,293,1
2,5,100,222,1
1,1,100,398,1
1,3,100,670,1
2,7,100,326,1
2,8,100,555,1
2,2,100,559,1
2,8,100,779,1
1,5,100,205,1
2,7,100,72,1
2,7,100,557,1
2,5,100,468,1
2,5,100,796,1
1,7,100,480,1
1,8,100,757,1
2,6,100,832,1
2,7,100,760,1
2,1,100,680,1
2,2,100,237,1
2,6,100,38,1
1,4,100,641,1
2,6,100,825,1
1,7,100,307,1
1,7,100,200,1
2,7,100,837,1
1,3,100,862,1
1,8,100,325,1
1,4,100,317,1
2,8,100,635,1
1,2,100,432,1
2,0,100,194,1
2,1,100,405,1
2,8,100,610,1
1,3,100,780,1
2,3,100,446,1
2,8,100,751,1
2,8,100,195,1
2,9,100,776,1
2,3,100,647,1
1,7,100,79,1
2,6,100,782,1
2,7,100,402,1
1,0,100,388,1
1,6,100,543,1
1,2,100,529,1
1,8,100,606,1
1,0,100,20,1
2,3,100,639,1
1,7,100,98,1
2,9,100,268,1
2,1,100,709,1
1,4,100,293,1
1,9,100,741,1
2,0,100,233,1
1,4,100,531,1
1,5,100,249,1
2,9,100,386,1
1,9,100,368,1
1,8,100,64,1
1,7,100,155,1
2,7,100,160,1
2,6,100,197,1
1,8,100,599,1
1,8,100,732,1
2,8,100,215,1
1,7,100,541,1
2,2,100,614,1
1,6,100,820,1
1,4,100,617,1
1,6,100,676,1
1,8,100,202,1
1,7,100,67,1
1,7,100,367,1
2,9,100,780,1
2,7,100,19,1
2,9,100,494,1
1,9,100,250,1
1,7,100,636,1
1,7,100,126,1
1,9,100,634,1
2,6,100,485,1
1,9,100,615,1
1,4,100,696,1
1,6,100,398,1
1,7,100,806,1
2,1,100,276,1
2,9,100,610,1
1,0,100,199,1
2,7,100,404,1
1,6,100,220,1
1,0,100,831,1
2,9,100,97,1
2,6,100,26,1
1,3,100,673,1
1,8,100,852,1
1,6,100,606,1
2,9,100,549,1
2,6,100,406,1
1,8,100,175,1
1,7,100,210,1
1,9,100,610,1
1,9,100,630,1
1,1,100,726,1
1,7,100,827,1
2,8,100,107,1
2,7,100,687,1
1,9,100,497,1
2,6,100,434,1
2,4,100,692,1
2,9,100,722,1
1,3,100,68,1
2,4,100,484,1
1,6,100,5,1
1,4,100,0,1
2,9,100,656,1
1,9,100,28,1
2,8,100,781,1
1,6,100,528,1
1,9,100,112,1
2,6,100,314,1
2,0,100,121,1
1,8,100,721,1
2,0,100,584,1
1,1,100,5,1
2,4,100,101,1
1,8,100,850,1
2,5,100,340,1
2,2,100,455,1
2,0,100,393,1
2,7,100,440,1
2,9,100,206,1
2,4,100,460,1
2,9,100,238,1
1,5,100,309,1
1,4,100,211,1
1,1,100,515,1
2,9,100,274,1
1,6,100,800,1
1,9,100,659,1
1,6,100,43,1
2,6,100,468,1
1,5,100,852,1
2,5,100,181,1
1,5,100,104,1
2,8,100,205,1
2,8,100,186,1
2,5,100,184,1
1,9,100,427,1
2,5,100,387,1
1,5,100,112,1
1,4,100,684,1
2,8,100,368,1
1,7,100,764,1
1,7,100,436,1
1,7,100,731,1
2,2,100,261,1
2,4,100,860,1
2,9,100,779,1
2,6,100,500,1
2,9,100,803,1
1,5,100,337,1
1,6,100,149,1
2,7,100,442,1
2,9,100,231,1
1,5,100,474,1
1,9,100,714,1
2,4,100,527,1
2,4,100,581,1
1,7,100,226,1
1,1,100,282,1
1,4,100,246,1
1,6,100,503,1
2,7,100,65,1
1,8,100,760,1
1,5,100,214,1
2,8,100,515,1
1,8,100,572,1
1,7,100,105,1
2,6,100,334,1
2,4,100,851,1
1,8,100,628,1
1,9,100,612,1
1,7,100,770,1
1,6,100,20,1
1,5,100,606,1
2,6,100,701,1
1,4,100,380,1
2,6,100,521,1
1,7,100,343,1
2,3,100,315,1
2,2,100,30,1
1,7,100,312,1
2,8,100,455,1
1,2,100,668,1
1,6,100,557,1
1,7,100,821,1
1,6,100,641,1
2,6,100,450,1
1,6,100,609,1
2,0,100,100,1
2,5,100,681,1
1,2,100,537,1
1,7,100,27,1
2,5,100,141,1
2,3,100,671,1
1,4,100,476,1
1,5,100,830,1
2,2,100,735,1
2,7,100,42,1
1,6,100,214,1
1,7,100,657,1
2,7,100,162,1
1,5,100,11,1
2,5,100,786,1
1,4,100,351,1
2,8,100,13,1
1,8,100,379,1
1,9,100,579,1
2,9,100,532,1
1,2,100,154,1
2,1,100,431,1
2,6,100,175,1
1,2,100,228,1
1,7,100,362,1
2,7,100,790,1
1,7,100,612,1
1,2,100,584,1
1,9,100,666,1
2,2,100,16,1
2,4,100,590,1
2,8,100,118,1
1,5,100,576,1
1,8,100,664,1
1,9,100,440,1
2,3,100,374,1
1,5,100,180,1
1,3,100,277,1
1,7,100,677,1
1,5,100,378,1
2,9,100,184,1
1,3,100,160,1
2,9,100,115,1
2,6,100,595,1
1,6,100,259,1
2,5,100,147,1
1,6,100,367,1
1,9,100,381,1
1,9,100,848,1
2,2,100,572,1
1,8,100,787,1
2,3,100,212,1
1,1,100,758,1
1,1,100,365,1
1,5,100,856,1
1,4,100,39,1
1,6,100,533,1
1,9,100,491,1
1,6,100,333,1
1,9,100,194,1
1,6,100,368,1
2,8,100,776,1
2,9,100,714,1
2,8,100,744,1
2,5,100,123,1
1,2,100,803,1
1,8,100,698,1
2,5,100,167,1
2,9,100,771,1
1,6,100,504,1
2,4,100,695,1
2,3,100,81,1
2,9,100,367,1
2,0,100,158,1
1,5,100,100,1
2,9,100,171,1
1,1,100,845,1
1,6,100,562,1
2,7,100,741,1
2,9,100,725,1
2,5,100,697,1
1,2,100,836,1
1,7,100,558,1
1,5,100,6,1
1,8,100,313,1
2,9,100,370,1
1,9,100,117,1
1,9,100,849,1
2,2,100,845,1
2,3,100,691,1
1,7,100,655,1
2,5,100,687,1
2,3,100,1,1
2,4,100,345,1
1,9,100,295,1
2,7,100,539,1
2,9,100,170,1
2,8,100,606,1
1,4,100,511,1
2,9,100,282,1
1,6,100,200,1
2,8,100,88,1
1,3,100,418,1
2,8,100,607,1
2,9,100,256,1
1,7,100,112,1
1,7,100,194,1
2,8,100,420,1
1,4,100,514,1
1,3,100,189,1
2,8,100,820,1
2,4,100,739,1
1,3,100,630,1
1,7,100,165,1
1,5,100,784,1
2,9,100,136,1
1,8,100,181,1
1,5,100,304,1
1,5,100,545,1
1,0,100,22,1
1,8,100,81,1
2,4,100,718,1
1,6,100,274,1
1,8,100,125,1
2,8,100,783,1
1,6,100,824,1
1,4,100,564,1
1,9,100,465,1
2,2,100,532,1
2,8,100,770,1
2,5,100,424,1
1,1,100,596,1
1,6,100,86,1
2,6,100,758,1
1,5,100,94,1
2,3,100,835,1
2,7,100,254,1
2,8,100,126,1
1,0,100,406,1
1,9,100,455,1
1,9,100,695,1
1,8,100,373,1
1,9,100,248,1
2,9,100,318,1
2,5,100,838,1
2,5,100,331,1
2,7,100,45,1
1,9,100,436,1
1,6,100,209,1
2,4,100,744,1
2,8,100,803,1
2,8,100,155,1
2,4,100,578,1
2,5,100,651,1
2,5,100,49,1
1,5,100,410,1
2,2,100,775,1
2,8,100,187,1
1,7,100,466,1
2,8,100,750,1
1,7,100,619,1
2,5,100,412,1
1,1,100,569,1
2,6,100,76,1
1,6,100,714,1
2,5,100,1,1
1,5,100,201,1
2,9,100,23,1
2,2,100,622,1
2,7,100,89,1
2,4,100,11,1
1,2,100,530,1
1,5,100,458,1
1,6,100,365,1
2,9,100,491,1
