group,traj,frame,particle,label
1,6,600,105,1
1,4,200,587,1
1,5,400,710,1
1,0,400,742,0
1,8,800,551,1
1,0,700,122,0
1,1,100,277,1
1,1,400,609,0
1,7,100,708,1
1,1,900,232,0
1,7,900,189,1
1,5,400,624,1
1,1,200,337,0
1,2,400,373,0
1,6,300,676,1
1,0,500,164,0
1,3,700,130,0
1,9,400,255,1
1,1,400,305,0
1,3,400,697,0
1,0,700,204,0
1,2,400,328,0
1,6,900,454,1
1,9,400,601,1
1,1,400,710,0
1,2,600,40,0
1,7,600,262,1
1,1,900,754,0
1,9,300,82,1
1,4,700,36,0
1,1,800,519,0
1,0,300,328,0
1,2,600,200,0
1,3,500,630,0
1,1,900,495,0
1,2,100,237,0
1,2,400,283,0
1,5,800,104,1
1,7,500,209,1
1,0,300,140,0
1,7,900,351,1
1,4,100,436,1
1,3,400,670,0
1,0,300,676,0
1,8,700,310,1
1,6,600,150,1
1,8,600,113,1
1,4,700,460,0
1,6,900,70,1
1,8,600,512,1
1,8,400,606,1
1,0,600,12,0
1,8,400,146,1
1,0,900,330,0
1,2,700,120,0
1,3,800,279,0
1,3,100,17,0
1,9,800,233,1
1,1,500,322,0
1,7,100,153,1
1,7,400,331,1
1,0,400,356,0
1,4,900,262,0
1,9,400,121,1
1,8,500,636,1
1,1,200,41,0
1,7,200,691,1
1,7,300,671,1
1,8,600,159,1
1,3,500,44,0
1,3,400,207,0
1,8,300,847,1
1,6,300,801,1
1,5,700,331,1
1,9,100,403,1
1,8,700,530,1
1,4,200,43,1
1,7,500,503,1
1,2,100,194,0
1,0,600,275,0
1,2,100,736,0
1,7,900,390,1
1,6,900,496,1
1,3,300,481,0
1,3,100,632,0
1,4,900,218,0
1,2,800,267,0
1,9,600,639,1
1,3,600,696,0
1,3,500,250,0
1,8,600,81,1
1,3,500,707,0
1,5,700,302,1
1,4,400,676,0
1,8,700,675,1
1,8,500,472,1
1,1,500,461,0
1,1,500,294,0
1,9,800,15,1
1,7,700,472,1
1,9,800,219,1
1,1,600,599,0
1,7,500,636,1
1,0,400,255,1
1,0,400,53,0
1,1,200,301,0
1,3,300,608,0
1,8,900,171,1
1,3,200,254,1
1,0,400,310,0
1,3,200,133,1
1,9,700,414,1
1,9,900,734,1
1,6,800,434,1
1,9,900,192,1
1,8,700,178,1
1,0,900,230,0
1,2,400,331,0
1,3,400,382,0
1,3,500,386,0
1,6,700,737,1
1,0,600,32,0
1,9,100,713,1
1,1,500,666,0
1,4,700,491,1
1,5,700,156,1
1,1,300,790,0
1,2,100,776,0
1,7,900,345,1
1,9,800,470,1
1,9,400,604,1
1,7,300,780,1
1,1,600,499,1
1,1,700,452,0
1,4,200,17,0
1,8,500,31,1
1,1,400,514,0
1,6,800,846,1
1,0,400,740,0
1,5,800,237,0
1,6,600,529,1
1,2,900,698,0
1,4,100,496,1
1,7,500,742,1
1,1,500,111,0
1,5,300,454,1
1,0,700,431,0
1,7,400,428,1
1,1,500,28,0
1,4,900,230,0
1,8,300,106,1
1,8,700,292,1
1,9,500,773,1
1,5,100,202,1
1,5,100,323,0
1,6,600,234,1
1,6,200,612,1
1,9,400,537,1
1,6,400,455,1
1,0,100,697,0
1,8,100,303,1
1,5,700,500,1
1,9,900,129,1
1,7,100,785,1
1,1,400,50,0
1,7,300,104,1
1,1,500,792,0
1,3,100,357,1
1,3,400,597,0
1,5,400,386,1
1,6,800,591,1
1,4,400,420,1
1,2,500,296,0
1,4,400,411,0
1,9,300,121,1
1,5,800,405,1
1,9,400,589,1
1,1,500,794,0
1,6,700,121,1
1,5,900,309,1
1,7,600,353,1
1,1,700,301,0
1,9,500,734,1
1,3,800,259,0
1,0,600,221,0
1,6,200,776,1
1,9,700,357,1
1,7,400,771,1
1,7,300,681,1
1,5,900,135,0
1,1,600,536,0
1,0,700,308,0
1,1,900,656,0
1,6,900,818,1
1,3,800,215,0
1,9,600,682,1
1,1,100,396,0
1,7,100,339,1
1,8,400,1,1
1,3,100,59,0
1,5,700,525,1
1,5,800,464,1
1,3,100,350,0
1,9,200,68,1
1,1,500,607,0
1,1,200,114,0
1,3,500,854,0
1,9,200,437,1
1,3,100,710,1
1,3,500,715,0
1,1,100,171,0
1,0,100,117,0
1,7,900,408,1
1,9,400,519,1
1,7,600,1,1
1,0,400,669,0
1,8,100,861,1
1,2,100,20,0
1,9,200,846,1
1,7,600,691,1
1,8,700,125,1
1,4,800,592,0
1,3,700,796,0
1,0,600,862,0
1,8,100,21,1
1,0,900,144,0
1,3,300,579,0
1,4,400,801,1
1,4,800,295,0
1,6,300,782,1
1,3,300,509,0
1,8,200,765,1
1,0,500,365,0
1,1,500,380,0
1,7,400,299,1
1,9,700,512,1
1,2,800,586,0
1,3,800,697,1
1,9,100,569,1
1,8,400,214,1
1,9,400,571,1
1,7,700,725,1
1,9,600,302,1
1,0,100,704,0
1,0,700,166,0
1,3,900,410,0
1,6,800,280,0
1,8,500,270,1
1,0,300,44,0
1,3,700,278,0
1,4,200,162,1
1,6,200,512,1
1,9,500,849,1
1,8,900,813,1
1,1,700,606,1
1,9,500,463,1
1,4,500,3,0
1,2,300,862,1
1,0,800,862,0
1,6,800,81,1
1,3,200,448,0
1,6,500,799,1
1,1,900,479,0
1,8,800,444,1
1,0,700,646,0
1,4,200,63,0
1,9,600,692,1
1,9,800,403,1
1,2,300,580,0
1,9,900,130,1
1,3,900,854,0
1,1,700,11,0
1,2,200,124,0
1,4,900,301,1
1,4,300,326,1
1,5,500,570,0
1,6,600,701,1
1,0,200,489,0
1,4,100,329,0
1,9,800,32,1
1,5,600,361,1
1,2,700,564,0
1,8,900,845,1
1,5,700,113,1
1,4,100,289,1
1,9,800,142,1
1,7,500,778,1
1,5,200,749,0
1,4,700,540,0
1,9,300,487,1
1,2,700,792,0
1,7,300,176,1
1,4,900,424,0
1,4,200,666,1
1,5,400,9,1
1,3,100,420,1
1,0,200,334,0
1,3,100,460,1
1,6,300,156,1
1,1,500,854,0
1,2,600,604,0
1,1,800,306,0
1,5,800,380,1
1,3,300,789,0
1,1,200,173,0
1,0,300,111,0
1,6,200,170,1
1,9,600,282,1
1,2,100,522,0
1,6,300,603,1
1,5,800,600,1
1,0,400,604,0
1,8,300,277,1
1,8,900,759,1
1,6,600,825,1
1,4,100,280,0
1,1,200,53,0
1,1,700,436,0
1,0,500,256,0
1,1,100,810,0
1,4,400,726,1
1,0,300,807,0
1,5,300,723,1
1,9,800,527,1
1,2,900,160,0
1,3,600,713,0
1,5,900,821,1
1,4,400,33,1
1,9,300,804,1
1,6,200,645,1
1,5,500,371,1
1,2,200,214,1
1,2,400,197,0
1,0,800,748,0
1,2,100,712,1
1,7,100,496,1
1,9,500,677,1
1,1,900,70,0
1,9,900,249,1
1,0,700,275,0
1,5,500,852,1
1,6,100,403,1
1,0,800,297,0
1,9,900,357,1
1,0,500,181,0
1,0,100,800,0
1,9,700,633,1
1,0,800,159,1
1,6,500,234,1
1,0,300,146,0
1,5,300,495,1
1,1,100,260,0
1,5,800,624,0
1,4,600,763,0
1,0,700,493,1
1,7,900,337,1
1,7,200,103,1
1,2,400,258,0
1,1,600,173,0
1,5,100,270,1
1,1,800,337,0
1,5,700,488,1
1,0,900,10,0
1,1,300,228,0
1,5,100,579,1
1,0,100,862,0
1,0,500,570,0
1,4,100,110,1
1,3,600,220,0
1,9,600,270,1
1,5,900,440,0
1,5,600,347,0
1,3,800,30,0
1,5,200,772,1
1,5,700,180,1
1,6,700,62,1
1,6,300,795,1
1,4,100,238,1
1,6,500,156,1
1,7,600,430,1
1,0,400,835,0
1,4,600,304,0
1,2,800,76,0
1,7,100,244,1
1,3,700,213,0
1,0,200,398,0
1,3,200,402,0
1,2,400,711,0
1,7,300,230,1
1,2,200,526,0
1,0,600,594,0
1,2,400,777,0
1,3,600,217,0
1,1,200,451,0
1,1,600,844,0
1,5,100,331,1
1,6,200,510,1
1,6,300,37,1
1,1,400,341,0
1,4,200,490,1
1,5,500,21,1
1,8,200,677,1
1,2,800,376,0
1,7,400,684,1
1,6,400,149,1
1,2,100,439,1
1,9,500,3,1
1,0,300,725,1
1,9,300,98,1
1,3,700,713,0
1,2,100,463,1
1,1,900,389,0
1,5,700,820,1
1,8,800,362,1
1,1,900,688,0
1,9,300,858,1
1,9,200,179,1
1,8,200,524,1
1,3,100,585,0
1,2,700,575,0
1,3,800,583,0
1,4,600,582,0
1,8,200,241,1
1,0,500,95,0
1,1,600,272,0
1,5,100,170,1
1,0,500,732,0
1,7,400,49,1
1,0,400,257,0
1,0,800,421,0
1,8,400,707,1
1,3,300,153,0
1,2,900,687,0
1,6,500,609,1
1,7,100,747,1
1,8,800,623,1
1,7,300,811,1
1,0,600,457,0
1,6,400,522,1
1,2,100,450,1
1,5,400,409,1
1,0,700,94,0
1,5,300,244,0
1,1,400,18,1
1,9,500,561,1
1,7,400,476,1
1,4,300,833,0
1,5,200,563,1
1,1,400,730,1
1,0,500,674,0
1,7,800,470,1
1,3,400,304,0
1,8,500,350,1
1,0,700,832,0
1,4,700,828,0
1,1,200,144,0
1,3,600,555,0
1,5,400,424,1
1,9,400,193,1
1,7,200,208,1
1,2,400,817,0
1,3,800,762,0
1,4,600,340,1
1,8,100,373,1
1,2,900,312,0
1,1,100,624,0
1,5,400,764,1
1,4,900,694,0
1,8,800,216,1
1,8,700,755,1
1,4,300,590,1
1,1,600,688,0
1,2,500,670,0
1,3,900,624,0
1,5,600,813,1
1,4,500,792,1
1,7,600,13,1
1,6,900,729,1
1,2,800,196,0
1,0,700,317,0
1,4,900,244,0
1,7,200,313,1
1,4,800,244,0
1,3,800,384,0
1,0,800,797,0
1,3,200,258,1
1,3,100,587,1
1,9,700,761,1
1,4,100,728,0
1,4,400,732,1
1,1,600,445,0
1,5,200,23,1
1,7,500,238,1
1,5,700,8,1
1,2,500,62,0
1,4,100,563,0
1,5,800,134,0
1,0,100,758,0
1,7,700,17,1
1,0,500,549,0
1,3,600,152,0
1,6,300,212,1
1,7,700,549,1
1,8,600,453,1
1,5,200,18,1
1,2,800,69,0
1,5,400,646,1
1,6,300,564,1
1,3,800,59,0
1,1,300,288,1
1,3,600,69,0
1,4,700,258,1
1,1,500,715,0
1,3,900,323,0
1,9,600,154,1
1,0,100,729,0
1,8,400,59,1
1,9,100,712,1
1,1,800,617,0
1,1,700,258,0
1,9,600,48,1
1,6,900,511,1
1,3,400,221,0
1,9,800,572,1
1,1,200,824,0
1,9,200,509,1
1,3,500,659,0
1,2,900,691,0
1,7,300,535,1
1,3,100,577,0
1,2,900,344,0
1,4,400,263,0
1,7,500,846,1
1,7,100,735,1
1,8,300,605,1
1,5,900,861,0
1,9,700,151,1
1,3,400,55,0
1,1,600,67,0
1,4,500,147,0
1,2,700,366,0
1,9,100,380,1
1,2,700,66,0
1,2,100,754,0
1,7,400,825,1
1,2,800,339,0
1,9,800,515,1
1,6,400,717,1
1,6,500,798,1
1,5,500,400,1
1,0,100,161,0
1,4,800,50,0
1,2,900,400,0
1,7,200,533,1
1,0,600,62,0
1,0,700,259,0
1,3,700,255,0
1,8,300,263,1
1,4,600,253,0
1,0,800,319,0
1,8,500,114,1
1,4,800,833,0
1,0,700,45,1
1,9,900,798,1
1,6,700,233,1
1,3,500,175,0
1,7,500,570,1
1,6,600,267,1
1,1,600,748,0
1,3,700,602,0
1,8,600,638,1
1,4,500,689,0
1,5,500,181,1
1,7,200,830,1
1,5,100,541,1
1,2,300,425,0
1,3,800,102,1
1,2,900,171,0
1,4,900,117,0
1,4,400,430,0
1,1,200,434,0
1,5,800,425,1
1,0,100,230,0
1,0,600,529,0
1,4,500,812,0
1,8,100,747,1
1,2,400,347,0
1,9,500,708,1
1,7,900,813,1
1,5,700,330,1
1,0,500,537,0
1,7,700,253,1
1,6,500,857,1
1,0,800,661,0
1,0,600,603,0
1,0,300,672,1
1,0,500,217,0
1,8,500,462,1
1,3,700,499,0
1,5,600,58,1
1,1,900,92,0
1,3,700,348,0
1,1,500,185,0
1,7,500,349,1
1,4,700,245,0
1,3,900,67,0
1,8,900,173,1
1,3,400,174,0
1,6,900,665,1
1,4,800,459,0
1,1,100,719,1
1,0,700,440,0
1,2,100,795,0
1,9,100,651,1
1,7,400,108,1
1,6,200,679,1
1,5,900,807,0
1,5,900,42,1
1,1,700,40,0
1,3,300,62,0
1,4,700,277,0
1,8,800,632,1
1,5,300,355,1
1,4,100,64,0
1,9,100,666,1
1,3,600,503,0
1,7,400,17,1
1,8,400,540,1
1,9,500,452,1
1,0,300,574,1
1,3,200,363,1
1,5,700,592,1
1,4,700,212,0
1,4,300,662,1
1,8,800,765,1
1,5,600,191,1
1,8,600,283,1
1,4,800,753,0
1,4,500,714,1
1,9,700,323,1
1,5,800,395,1
1,3,100,271,1
1,8,500,497,1
1,4,800,406,0
1,1,900,475,0
1,3,500,135,0
1,5,900,216,0
1,8,700,774,1
1,0,100,87,0
1,9,300,17,1
1,7,400,488,1
1,5,900,841,1
1,1,700,147,1
1,7,600,570,1
1,7,300,97,1
1,2,900,221,0
1,9,400,497,1
1,3,400,32,0
1,9,300,694,1
1,0,900,112,0
1,1,100,572,0
1,0,100,164,1
1,0,400,475,0
1,3,600,446,0
1,1,100,359,0
1,9,900,342,1
1,9,700,416,1
1,1,900,131,0
1,2,300,654,0
1,5,700,831,0
1,6,100,123,1
1,1,700,207,0
1,5,200,738,0
1,8,300,78,1
1,7,600,35,1
1,1,100,312,0
1,9,100,511,1
1,1,400,462,0
1,6,100,840,1
1,2,400,719,0
1,2,600,753,0
1,0,600,208,0
1,7,800,243,1
1,1,900,490,0
1,2,400,576,0
1,2,600,595,0
1,2,400,305,0
1,8,800,719,1
1,0,900,784,0
1,8,500,772,1
1,4,500,366,1
1,7,600,433,1
1,8,800,684,1
1,4,900,144,0
1,0,100,524,0
1,6,200,460,1
1,8,800,167,1
1,7,900,688,1
1,7,200,198,1
1,6,300,772,1
1,8,100,715,1
1,8,600,417,1
1,4,200,316,0
1,4,100,107,0
1,4,800,468,0
1,2,400,58,0
1,5,300,368,1
1,2,600,649,0
1,7,500,423,1
1,9,500,241,1
1,2,200,319,0
1,1,100,160,0
1,9,200,457,1
1,4,400,158,0
1,9,400,617,1
1,6,700,203,1
1,2,900,45,0
1,0,600,318,0
1,3,500,571,0
1,1,300,658,0
1,4,400,409,1
1,2,500,570,0
1,4,200,725,1
1,2,800,702,0
1,8,300,679,1
1,2,600,185,0
1,2,800,461,0
1,3,900,97,0
1,3,800,305,0
1,3,800,769,0
1,4,500,309,1
1,1,800,89,0
1,3,900,233,0
1,5,100,566,1
1,4,700,803,0
1,3,900,403,0
1,2,400,506,0
1,6,500,523,1
1,4,700,78,0
1,2,700,837,0
1,1,300,673,1
1,2,600,793,0
1,1,700,628,0
1,4,200,166,1
1,9,700,260,1
1,2,800,772,0
1,2,600,607,0
1,3,600,575,0
1,9,600,323,1
1,6,800,257,1
1,4,700,30,0
1,6,500,620,1
1,5,400,352,1
1,5,200,7,1
1,6,700,95,1
1,9,700,776,1
1,3,400,468,0
1,4,200,779,1
1,5,700,753,1
1,1,400,592,0
1,9,500,192,1
1,0,800,192,0
1,4,600,694,1
1,1,800,815,0
1,0,900,384,0
1,0,900,609,0
1,0,200,835,0
1,6,200,717,1
1,3,600,192,0
1,4,900,306,0
1,8,300,13,1
1,2,600,387,0
1,8,800,122,1
1,9,900,470,1
1,4,900,358,0
1,6,500,431,1
1,5,200,335,1
1,1,500,707,0
1,7,300,195,1
1,2,700,643,0
1,4,800,51,0
1,9,800,293,1
1,2,200,261,1
1,5,800,309,1
1,9,300,164,1
1,6,500,320,1
1,9,400,706,1
1,2,700,775,0
1,1,700,560,0
1,9,700,501,1
1,4,800,818,0
1,1,800,669,0
1,4,300,511,1
1,2,200,157,0
1,4,800,492,0
1,9,200,844,1
1,0,700,376,0
1,9,400,312,1
1,5,300,6,1
1,4,900,821,0
1,6,700,487,1
1,1,800,192,0
1,4,900,505,0
1,3,100,187,0
1,8,900,806,1
1,2,200,860,0
1,8,200,491,1
1,9,300,62,1
1,6,800,209,1
1,1,600,71,0
1,2,400,42,0
1,1,200,362,0
1,9,300,289,1
1,4,300,135,1
1,1,900,66,0
1,8,300,710,1
1,6,200,450,1
1,3,400,516,0
1,2,900,166,0
1,2,800,265,0
1,0,500,332,0
1,5,500,710,0
1,4,100,91,0
1,0,400,519,0
1,2,500,594,0
1,3,900,116,0
1,1,400,447,0
1,3,500,146,0
1,7,500,675,1
1,3,800,128,0
1,0,100,519,0
1,9,400,130,1
1,7,900,406,1
1,6,900,57,1
1,0,500,245,0
1,1,900,501,0
1,9,600,525,1
1,3,800,15,0
1,1,600,313,0
1,6,200,531,1
1,1,600,269,0
1,8,400,69,1
1,9,900,783,1
1,7,700,730,1
1,0,400,473,0
1,3,400,566,0
1,0,400,734,0
1,3,300,413,0
1,4,500,153,1
1,9,900,814,1
1,4,600,714,0
1,3,900,25,0
1,1,100,797,0
1,8,700,205,1
1,2,500,469,0
1,6,600,625,1
1,0,600,331,0
1,7,500,308,1
1,5,600,637,0
1,8,300,190,1
1,6,800,775,0
1,5,500,167,1
1,9,200,830,1
1,2,200,525,1
1,1,100,605,1
1,3,300,844,0
1,4,600,156,0
1,9,900,22,1
1,4,600,502,1
1,7,600,465,1
1,9,100,580,1
1,4,600,484,1
1,4,600,413,0
1,0,800,518,0
1,2,900,461,0
1,2,100,756,0
1,5,800,693,0
1,2,400,688,0
1,5,100,320,1
1,6,500,616,1
1,6,500,783,1
1,7,800,329,0
1,3,900,265,0
1,9,200,48,1
1,8,600,712,1
1,7,600,415,1
1,7,600,243,1
1,7,300,747,1
1,9,900,738,1
1,4,100,707,1
1,6,900,385,1
1,7,800,253,1
1,8,300,114,1
1,7,700,292,1
1,0,300,830,0
1,3,100,769,0
1,1,400,139,1
1,9,100,400,1
1,7,400,294,1
1,4,600,779,0
1,8,500,93,1
1,4,500,119,0
1,6,900,462,1
1,0,600,850,0
1,0,500,98,0
1,1,800,15,0
1,2,800,84,0
1,7,200,372,1
1,1,300,8,0
1,5,800,781,0
1,6,200,479,1
1,3,100,220,1
1,2,500,209,0
1,3,900,408,0
1,9,800,335,1
1,4,400,609,1
1,3,100,781,0
1,0,400,467,0
1,4,700,667,1
1,2,100,459,0
1,0,600,836,0
1,4,200,4,0
1,1,200,826,0
1,3,900,186,0
1,1,300,395,0
1,5,800,298,1
1,6,900,512,1
1,4,100,180,1
1,8,300,119,1
1,5,300,445,0
1,2,300,555,0
1,9,600,464,1
1,0,300,131,0
1,4,900,276,0
1,6,400,847,1
1,0,500,357,0
1,1,400,237,0
1,0,600,822,0
1,2,800,802,0
1,7,700,391,1
1,9,200,299,1
1,6,500,561,1
1,1,800,10,0
1,5,100,778,1
1,8,400,777,1
1,4,400,352,0
1,0,100,395,0
1,2,200,230,0
1,5,700,829,1
1,9,300,40,1
1,9,300,756,1
1,2,900,195,0
1,0,600,34,0
1,6,700,82,1
1,4,300,457,1
1,2,500,740,0
1,3,100,122,0
1,1,900,146,0
1,1,100,400,1
1,0,100,737,0
1,7,700,461,1
1,8,100,374,1
1,8,700,226,1
1,8,300,779,1
1,8,800,545,1
1,6,200,494,1
1,4,900,409,0
1,2,300,484,1
1,4,400,43,1
1,8,400,373,1
1,0,200,770,0
1,7,300,510,1
1,1,300,125,1
1,5,700,478,1
1,8,700,171,1
1,1,400,156,0
1,8,400,35,1
1,4,600,357,0
1,1,700,248,0
1,8,600,742,1
1,9,300,86,1
1,4,600,622,0
1,7,300,301,1
1,3,500,253,0
1,1,600,678,0
1,1,100,115,0
1,2,900,321,0
1,9,200,714,1
1,7,700,453,1
1,7,500,652,1
1,3,300,178,0
1,2,200,689,1
1,1,200,717,0
1,9,800,475,1
1,1,800,56,0
1,2,500,216,0
1,7,100,632,1
1,9,600,122,1
1,4,200,345,1
1,2,100,500,1
1,0,800,150,0
1,6,900,513,1
1,4,900,749,0
1,1,200,476,0
1,3,600,330,0
1,0,600,491,0
1,1,700,66,0
1,5,600,696,1
1,6,700,70,1
1,4,600,794,1
1,5,800,689,0
1,0,100,235,0
1,6,200,67,1
1,6,100,603,1
1,3,500,554,0
1,4,700,292,1
1,3,200,800,1
1,9,300,575,1
1,0,800,107,0
1,5,400,586,1
1,9,300,519,1
1,2,800,490,0
1,2,900,96,0
1,0,300,239,0
1,3,700,601,0
1,7,800,482,1
1,4,100,861,1
1,0,800,257,0
1,8,200,789,1
1,3,800,57,0
1,8,500,781,1
1,3,400,153,0
1,8,200,344,1
1,6,700,723,1
1,3,100,381,0
1,7,300,526,1
1,9,800,377,1
1,3,600,150,0
1,0,800,321,0
1,6,400,368,1
1,8,400,620,1
1,2,700,259,0
1,3,700,604,0
1,2,500,221,0
1,6,200,377,1
1,2,400,562,0
1,0,900,476,0
1,7,100,518,1
1,4,300,95,0
1,1,400,437,0
1,4,600,301,0
1,3,500,690,0
1,8,700,144,1
1,4,200,230,1
1,7,200,732,1
1,8,600,499,1
1,2,500,484,0
1,3,700,498,0
1,9,300,148,1
1,0,700,607,0
1,0,300,207,0
1,2,600,671,0
1,4,500,753,0
1,4,800,531,0
1,1,500,527,0
1,8,300,160,1
1,2,500,640,0
1,5,100,795,1
1,8,200,837,1
1,0,300,453,0
1,2,100,87,0
1,4,900,729,0
1,1,100,744,0
1,3,900,162,0
1,1,300,371,0
1,4,200,700,1
1,7,200,141,1
1,4,800,226,0
1,8,500,696,1
1,1,500,789,0
1,9,600,402,1
1,6,900,801,1
1,6,200,622,1
1,3,400,265,0
1,8,200,533,1
1,7,400,197,1
1,5,300,42,1
1,8,200,74,1
1,6,600,208,1
1,4,600,207,1
1,1,100,283,1
1,9,400,47,1
1,9,800,197,1
1,5,700,352,1
1,9,200,621,1
1,5,600,252,1
1,3,500,40,0
1,1,900,365,0
1,3,500,839,0
1,8,300,832,1
1,2,500,737,0
1,1,900,741,0
1,7,700,599,1
1,9,600,409,1
1,3,700,620,0
1,8,300,80,1
1,9,600,444,1
1,8,700,733,1
1,6,100,188,1
1,0,300,211,0
1,8,900,406,1
1,1,300,64,0
1,8,600,620,1
1,5,300,757,1
1,7,600,52,1
1,2,800,544,0
1,5,100,537,1
1,4,900,322,0
1,5,300,397,0
1,7,500,369,1
1,4,300,698,1
1,3,500,514,0
1,3,300,670,0
1,1,600,807,0
1,4,800,91,0
1,1,300,587,0
1,2,900,224,0
1,5,900,542,0
1,6,800,550,1
1,7,900,697,1
1,9,500,812,1
1,0,200,80,0
1,1,600,320,0
1,8,400,553,1
1,9,400,612,1
1,8,700,229,1
1,0,200,725,0
1,3,500,68,0
1,6,600,363,1
1,7,400,228,1
1,8,400,705,1
1,1,900,406,0
1,1,700,237,0
1,3,500,409,0
1,0,100,621,0
1,5,100,732,1
1,2,400,293,0
1,2,800,199,0
1,9,300,467,1
1,6,700,415,1
1,9,500,651,1
1,5,400,693,1
1,6,300,342,1
1,2,200,816,0
1,7,800,319,1
1,8,500,734,1
1,3,700,527,0
1,3,200,522,0
1,3,300,233,0
1,6,900,386,1
1,9,700,350,1
1,8,700,763,1
1,6,700,331,1
1,4,800,689,0
1,9,200,434,1
1,9,200,816,1
1,1,900,577,0
1,4,500,189,1
1,8,800,714,1
1,0,500,523,0
1,7,800,728,1
1,0,200,292,0
1,6,800,563,1
1,4,300,116,1
1,0,400,551,0
1,0,600,51,0
1,2,900,182,0
1,5,300,446,1
1,2,700,409,0
1,7,600,132,1
1,2,600,557,0
1,1,700,65,0
1,0,700,712,0
1,8,100,365,1
1,7,100,107,1
1,8,200,709,1
1,0,100,763,0
1,2,700,119,0
1,0,800,494,0
1,1,100,12,1
1,1,800,21,0
1,9,800,784,1
1,9,300,588,1
1,1,300,204,0
1,8,500,481,1
1,9,400,280,1
1,7,700,677,1
1,7,600,460,1
1,2,700,700,0
1,3,900,613,0
1,7,100,760,1
1,5,900,196,1
1,5,400,452,1
1,3,800,773,0
1,2,300,762,0
1,3,400,340,0
1,1,900,567,0
1,5,800,691,0
1,0,600,524,0
1,9,100,237,1
1,7,700,837,1
1,2,900,338,0
1,5,400,10,1
1,5,700,92,0
1,3,500,683,0
1,4,900,736,0
1,1,800,253,0
1,0,700,297,1
1,0,100,840,1
1,6,200,797,1
1,1,300,468,0
1,0,700,434,0
1,8,800,334,1
1,4,700,767,0
1,8,200,594,1
1,4,300,425,1
1,5,900,520,0
1,4,700,401,0
1,2,500,448,0
1,9,700,726,1
1,7,800,455,1
1,3,800,567,0
1,4,300,754,1
1,6,300,312,1
1,6,100,228,1
1,4,900,784,0
1,1,900,488,0
1,9,800,563,1
1,4,100,354,0
1,2,900,690,0
1,0,100,833,0
1,6,900,81,1
1,6,300,276,1
1,1,600,102,0
1,5,900,334,0
1,3,600,647,0
1,4,400,835,1
1,0,200,110,0
1,7,800,383,1
1,2,500,410,0
1,1,100,743,0
1,4,800,435,0
1,0,400,369,0
1,0,900,464,0
1,9,400,426,1
1,0,300,847,1
1,4,600,193,1
1,9,800,195,1
1,9,500,184,1
1,3,800,661,0
1,0,900,133,0
1,1,600,101,0
1,2,300,516,0
1,2,400,682,0
1,3,200,221,1
1,2,800,457,0
1,9,300,260,1
1,1,500,309,0
1,7,900,450,1
1,1,400,394,0
1,1,200,572,0
1,3,100,746,1
1,2,700,515,0
1,0,900,130,0
1,1,600,579,0
1,8,500,750,1
1,8,500,116,1
1,4,400,13,1
1,0,500,39,0
1,5,100,860,1
1,8,200,55,1
1,6,800,464,1
1,5,700,492,1
1,8,900,282,1
1,7,500,554,1
1,5,700,647,1
1,2,700,243,0
1,6,500,663,1
1,2,800,493,0
1,4,600,341,0
1,1,400,644,0
1,2,800,355,0
1,9,800,775,1
1,6,400,583,1
1,8,500,327,1
1,0,900,570,0
1,1,300,498,0
1,2,900,820,0
1,9,600,149,1
1,8,900,445,1
1,2,200,291,0
1,9,100,430,1
1,6,900,793,1
1,8,200,240,1
1,1,500,125,0
1,3,100,673,1
1,3,800,17,0
1,1,400,611,0
1,5,400,292,1
1,8,800,679,1
1,2,500,434,0
1,1,500,44,0
1,1,900,323,0
1,5,800,229,0
1,7,700,724,1
1,4,400,217,1
1,1,100,389,0
1,9,500,829,1
1,7,600,397,1
1,6,800,256,1
1,2,300,650,0
1,5,300,273,1
1,4,700,247,0
1,9,400,246,1
1,0,200,392,0
1,5,100,313,1
1,0,100,575,0
1,1,100,29,0
1,8,300,84,1
1,7,700,188,1
1,4,600,827,0
1,2,700,77,0
1,1,200,750,0
1,4,400,808,0
1,9,800,506,1
1,2,300,758,0
1,9,700,803,1
1,5,900,328,1
1,2,700,662,1
1,9,100,579,1
1,4,700,203,0
1,8,500,328,1
1,2,100,8,0
1,6,900,814,1
1,7,200,837,1
1,1,200,100,0
1,6,100,718,1
1,9,400,1,1
1,7,800,734,1
1,3,300,16,0
1,6,700,713,1
1,8,300,554,1
1,0,700,143,0
1,4,200,20,0
1,3,800,138,0
1,9,100,829,1
1,2,800,745,0
1,6,800,770,1
1,1,200,254,1
1,3,200,354,0
1,0,200,15,0
1,8,700,744,1
1,2,500,419,0
1,7,400,218,1
1,7,400,552,1
1,4,400,707,1
1,1,400,220,0
1,0,300,259,0
1,4,600,723,1
1,5,200,577,1
1,4,800,156,0
1,7,600,237,1
1,4,800,158,0
1,2,700,738,0
1,7,100,41,1
1,2,300,467,1
1,5,700,761,0
1,0,200,428,0
1,6,900,254,1
1,9,200,703,1
1,1,700,232,0
1,3,500,749,0
1,5,500,410,0
1,0,800,121,1
1,9,900,187,1
1,3,900,670,0
1,1,700,612,0
1,4,600,529,1
1,6,100,704,1
1,0,500,545,0
1,6,300,799,1
1,5,600,779,1
1,0,200,174,0
1,6,500,774,1
1,0,500,702,0
1,1,900,451,0
1,8,200,286,1
1,2,200,6,1
